J1819-1008 0.965
J1819-1114 2.951
J1819-1131 0.414
J1819-1318 0.441
J1819-1408 1.379
J1819-1458 -1.0
J1819-1510 3.349
J1819-1717 0.717
J1820-0427 22.694
J1820-0509 0.690
J1820-1346 4.503
J1820-1529 1.862
J1820-1818 3.034
J1821+0155 -1.0
J1821-0256 0.524
J1821-0331 0.552
J1821-1419 0.552
J1821-1432 0.607
J1822-0848 0.110
J1822-0907 0.331
J1822-1252 0.690
J1822-1400 2.505
J1822-1617 0.552
J1822-2256 6.197
J1822-4209 2.799
J1823-0154 2.442
J1823-1115 5.287
J1823-1126 1.407
J1823-1347 0.797
J1823-1526 1.572
J1823-1807 1.076
J1823-3021A 2.533
J1823-3021B 0.282
J1823-3021C -1.0
J1823-3021D -1.0
J1823-3106 7.365
J1824-0127 1.627
J1824-1118 3.240
J1824-1159 1.931
J1824-1350 0.221
J1824-1423 1.493
J1824-1500 0.441
J1824-1945 14.436
J1824-2233 0.607
J1824-2328 0.883
J1824-2452A 6.723
J1824-2537 -1.0
J1825+0004 1.345
J1825-0319 0.552
J1825-0935 18.752
J1825-1108 0.359
J1825-1446 3.317
J1826-1131 1.566
J1826-1334 5.792
J1826-1419 -1.0
J1826-1526 1.328
J1827-0750 8.200
J1827-0934 0.800
J1827-0958 6.595
J1828-0611 2.675
J1828-1007 0.579
J1828-1057 0.634
J1828-1101 7.998
J1828-1336 0.717
J1828-2119 1.048
J1829+0000 1.599
J1829-0734 1.241
J1829-1011 0.690
J1829-1751 19.681
J1830-0052 0.110
J1830-0131 0.965
J1830-1059 1.647
J1830-1135 4.988
J1830-1313 0.717
J1830-1414 0.276
J1831-0823 2.454
J1831-0952 0.910
J1831-1223 4.287
J1831-1329 2.680
J1831-1423 0.524
J1832+0029 0.386
J1832-0644 1.931
J1832-0827 3.860
J1832-0836 3.034
J1832-1021 1.921
J1832-28 -1.0
J1833-0209 0.165
J1833-0338 11.355
J1833-0556 0.552
J1833-0559 1.246
J1833-0827 4.410
J1833-1034 0.196
J1833-1055 1.488
J1833-6023 1.238
J1834-0010 0.927
J1834-0031 0.469
J1834-0426 15.109
J1834-0602 2.184
J1834-0633 0.772
J1834-0731 2.045
J1834-0742 0.965
J1834-0812 -1.0
J1834-1202 1.045
J1834-1710 1.652
J1834-1855 1.386
J1835-0114 0.276
J1835-0349 0.441
J1835-0522 0.634
J1835-0643 3.604
J1835-0924 0.946
J1835-09242 -1.0
J1835-0928 -1.0
J1835-0944 1.102
J1835-0946 0.496
J1835-1020 3.639
J1835-1106 6.351
J1835-1548 0.165
J1836-0436 4.601
J1836-0517 0.414
J1836-1008 10.956
J1836-1324 0.276
J1836-2354A 0.552
J1836-2354B 0.110
J1837-0045 1.891
J1837+0053 0.938
J1837-0559 0.987
J1837-0604 1.931
J1837-0653 5.572
J1837-1243 0.469
J1837-1837 1.409
J1838-01 0.827
J1838-0107 0.138
J1838-0453 0.910
J1838-0549 0.800
J1838-0624 0.441
J1838-1046 2.936
J1838-1849 1.103
J1839-01 -1.0
J1839-0223 0.303
J1839-0321 0.745
J1839-0332 -1.0
J1839-0402 0.579
J1839-0436 0.634
J1839-0459 0.827
J1839-0627 0.800
J1839-0643 3.542
J1839-0905 0.441
J1839-1238 1.020
J1840+0214 0.193
J1840-0559 0.855
J1840-0626 0.441
J1840-0643 3.310
J1840-0753 1.020
J1840-0809 5.258
J1840-0815 5.001
J1840-0840 5.637
J1840-1122 0.359
J1840-1207 0.607
J1840-1419 -1.0
J1841+0130 0.165
J1841-0157 1.566
J1841-0310 0.414
J1841-0345 2.155
J1841-0425 2.600
J1841-0500 -1.0
J1841-0524 0.552
J1841-1404 0.496
J1841-7845 -1.0
J1842-0153 1.473
J1842+0257 0.717
J1842-0309 0.690
J1842+0358 0.248
J1842-0359 7.885
J1842-0415 0.525
J1842-0612 1.489
J1842-0800 0.276
J1842-0905 2.498
J1843-0000 6.431
J1843-0050 0.662
J1843-0137 0.717
J1843-0211 2.810
J1843-0355 2.206
J1843-0408 0.469
J1843-0459 6.721
J1843-0510 0.193
J1843-0702 0.469
J1843-0744 0.469
J1843-0806 1.453
J1843-1113 0.276
J1843-1448 1.572
J1843-1507 0.469
J1844+00 23.719
J1844-0030 1.747
J1844+0115 0.276
J1844-0244 2.269
J1844-0256 1.269
J1844-0302 0.331
J1844-0310 1.569
J1844-0433 2.464
J1844-0452 0.524
J1844-0502 1.103
J1844-0538 5.482
J1845-0316 1.349
J1845-0434 2.911
J1845-0545 1.296
J1845-0635 0.993
J1845-0743 6.694
J1845-0826 0.910
J1845-1114 1.434
J1845-1351 0.910
J1846+0051 2.278
J1846-0257 -1.0
J1846-0749 0.965
J1846-07492 0.524
J1846-7403 -1.0
J1847-0130 0.910
J1847-0402 13.670
J1847-0427 -1.0
J1847-0438 1.291
J1847-0443 0.441
J1847-0605 2.843
J1848-0023 1.655
J1848-0055 0.524
J1848-0123 21.107
J1848+0351 0.182
J1848-0511 1.103
J1848-0601 0.662
J1848-1150 0.579
J1848-12 -1.0
J1848-1414 1.975
J1848-1952 3.827
J1849-0040 0.552
J1849+0127 1.269
J1849-0317 1.931
J1849+0409 0.861
J1849-0614 2.393
J1849-0636 4.565
J1850-0006 2.206
J1850-0026 4.882
J1850+0026 3.068
J1850-0031 0.634
J1850+0124 0.552
J1850+0242 -1.0
J1850+0423 0.549
J1851-0029 1.214
J1851-0053 2.758
J1851-0114 0.772
J1851+0118 0.276
J1851+0233 0.221
J1851-0241 0.552
J1851+0418 1.905
J1852+0008 0.855
J1852+0013 0.827
J1852+0031 3.883
J1852-0118 0.965
J1852-0127 1.600
J1852+0305 4.202
J1852-0635 10.256
J1852-2610 3.333
J1853-0004 6.652
J1853+0011 0.827
J1853+0056 0.579
J1853-0649 -1.0
J1854+00 -1.0
J1854+0306 -1.0
J1854+0317 0.331
J1854+0319 0.469
J1854-1421 4.406
J1854-1557 -1.0
J1855+0205 0.532
J1855+0306 0.165
J1855+0307 2.582
J1855+0422 1.241
J1855-0941 3.542
J1856+0102 1.048
J1856+0113 0.610
J1856+0245 1.600
J1856+0404 1.804
J1856-0526 1.103
J1857+0057 1.825
J1857+0143 2.041
J1857+0210 0.827
J1857+0212 3.987
J1857+0300 0.138
J1857-1027 -1.0
J1858+0215 0.607
J1858+0241 0.276
J1858+0319 0.165
J1858+0346 0.524
J1858-0736 0.827
J1859+00 13.239
J1900-0051 1.708
J1900+0227 0.910
J1900+0308 0.276
J1900+0438 0.331
J1900-2600 33.059
J1900-7951 1.463
J1901+0124 0.827
J1901+0156 1.621
J1901+0234 0.386
J1901+0254 1.241
J1901+0300 0.312
J1901-0312 0.634
J1901-0315 0.248
J1901+0320 2.455
J1901+0331 18.566
J1901+0355 0.414
J1901+0413 2.943
J1901+0435 11.705
J1901+0459 0.331
J1901-0906 5.174
J1901-1740 -1.0
J1902+0248 0.469
J1902-0340 0.607
J1902-5105 3.310
J1903+0135 14.273
J1903-0258 0.386
J1903+0327 3.585
J1903-0632 6.011
J1903-0848 -1.0
J1903-7051 1.655
J1904+0004 4.776
J1904-0150 0.248
J1904+0412 0.634
J1904+0451 0.323
J1904-1224 0.990
J1905-0056 2.400
J1905+0400 0.138
J1906+0055 0.276
J1906+0414 0.634
J1907+0249 1.440
J1907+0255 0.386
J1907+0345 0.469
J1907-1532 -1.0
J1908+0457 3.849
J1909+0007 2.512
J1909+0254 2.607
J1909-3744 5.792
J1910-0112 0.193
J1910+0225 2.734
J1910-0309 2.664
J1910+0358 4.374
J1910-5959A 0.579
J1910-5959B 0.138
J1910-5959C 0.662
J1910-5959D 0.138
J1910-5959E 0.193
J1911+00 -1.0
J1911+0101A -1.0
J1911+0101B -1.0
J1911-1114 2.653
J1913-0440 16.705
J1913+0446 1.221
J1914+0219 2.728
J1915+0227 2.007
J1918-0642 1.482
J1918-1052 -1.0
J1919+0021 2.689
J1919+0134 2.124
J1926+0431 2.939
J1926-1314 -1.0
J1930-1852 -1.0
J1932-3655 2.026
J1933-6211 6.343
J1937-00 -1.0
J1940-2403 -1.0
J1941+0121 -1.0
J1941-2602 5.431
J1943-1237 2.282
J1944-1750 0.866
J1945-0040 1.810
J1946-1312 -1.0
J1946-2913 2.162
J1947-4215 1.576
J1949-2524 1.132
J2005-0020 1.345
J2006-0807 6.209
J2010-1323 4.413
J2012-2029 -1.0
J2013-0649 -1.0
J2033+0042 -1.0
J2033-1938 -1.0
J2038-3816 1.576
J2046-0421 4.618
J2048-1616 31.584
J2051-0827 6.466
J2053-7200 11.369
J2108-3429 1.351
J2124-3358 6.753
J2127-6648 1.576
J2129-5721 3.080
J2136-1606 -1.0
J2140-2310A 0.221
J2140-2310B -1.0
J2144-3933 2.689
J2144-5237 -1.0
J2145-0750 23.690
J2155-3118 1.814
J2155-5641 0.473
J2222-0137 -1.0
J2236-5527 0.778
J2241-5236 11.308
J2248-0101 2.482
J2324-6054 0.901
J2325-0530 -1.0
J2330-2005 8.749
J2346-0609 3.987
